route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
5_14_3,3,2877,Rolleston via City,,1,5009,4319,1,1
44_01_3,3,3384,Westmorland via City,,0,4403,3344,1,1
120_42_3,3,4003,Burnside,,1,1203,4602,1,1
92_90_3,3,1591,City & Public Hospital,,0,9201,4342,1,1
130_73_3,3,3512,Hei Hei & Hornby,,0,1302,4612,1,1
8_44_3,3,10090,Airport via Colombo St & City,,1,80513,4331,1,1
140_00_3,3,2553,Mt Pleasant via Eastgate,,1,1402,4012,1,1
5_14_3,3,2912,Hornby via City,,1,5021,4318,1,1
125_05_3,3,3756,Redwood via Hornby,,1,2503,4310,1,1
100_36_3,3,4846,The Palms,,0,10016,4603,1,1
100_36_3,3,4793,Halswell,,1,10002,4605,1,1
80_61_3,3,1681,Parklands via City,,0,8019,4337,1,1
100_36_3,3,4783,Halswell,,1,10008,4605,1,1
130_73_3,3,3518,Hei Hei & Hornby,,0,1303,4612,1,1
140_00_3,3,2587,Russley & Hornby via Eastgate,,0,1405,4136,1,1
1_62_3,3,1222,Belfast via City,,1,114,4302,1,1
Oa_36_3,3,7710,Orbiter via The Palms,,0,99010,4347,1,1
1_62_3,3,1228,Belfast via City,,1,113,4302,1,1
7_77_3,3,5264,Queenspark via City,,1,7017,4153,1,1
8_44_3,3,10070,Airport via Colombo St & City,,1,80506,4620,1,1
135_63_3,3,7573,The Palms via Prestons,,1,1352,4311,1,1
5_14_3,3,2911,Rolleston via City,,1,5009,4319,1,1
3_67_3,3,4215,Sumner via City,,0,3016,4615,1,1
Oc_36_3,3,7802,Orbiter via St Martins,,1,89002,4209,1,1
Oc_36_3,3,7844,Orbiter via St Martins,,1,89010,4209,1,1
140_00_3,3,2572,Mt Pleasant via Eastgate,,1,1407,4012,1,1
60_66_3,3,3198,Southshore via City,,0,6001,4323,1,1
135_63_3,3,7586,New Brighton via Prestons,,0,1351,4312,1,1
5_14_3,3,2799,New Brighton via City,,0,5016,4320,1,1
44_01_3,3,3418,Westmorland via City,,0,4406,3344,1,1
1_62_3,3,1287,City & Ara Institute Express,,0,110,3309,1,1
Oc_36_3,3,7833,Orbiter via St Martins,,1,89007,4209,1,1
130_73_3,3,3514,Hei Hei & Hornby,,0,1308,4612,1,1
27_17_3,3,10567,Northwood via City,,1,27007,4502,1,1
F_94_4,3,7033,Diamond Harbour,,1,5555,2207,1,1
820_74_3,3,3923,Burnham,,1,8201,3365,1,1
120_42_3,3,4054,Spreydon & Barrington,,0,1204,4611,1,1
100_36_3,3,4844,The Palms,,0,10011,4603,1,1
120_42_3,3,4048,Spreydon & Barrington,,0,1202,4611,1,1
7_77_3,3,5319,Halswell via City,,0,7012,4154,1,1
125_05_3,3,3735,Redwood via Hornby,,1,2501,4310,1,1
97_72_3,3,1956,Acacia Ave Rangiora,,1,9507,2204,1,1
3_67_3,3,4132,Sheffield Cres via University,,1,3013,4020,1,1
Oc_36_3,3,7880,Orbiter via St Martins,,1,89012,4209,1,1
5_14_3,3,2830,New Brighton via City,,0,5004,4321,1,1
44_01_3,3,3407,Shirley & Dallington,,1,4402,4317,1,1
80_61_3,3,1710,Lincoln via City,,1,8004,4339,1,1
3_67_3,3,4185,Sheffield Cres via University,,1,3023,4202,1,1
97_72_3,3,1965,Acacia Ave Rangiora,,1,9508,2204,1,1
95_26_3,3,1871,City & Ara Institute,,0,9511,4144,1,1
5_14_3,3,2853,Rolleston via City,,1,5003,4319,1,1
125_05_3,3,3730,Westlake & Halswell via Hornby,,0,2501,3403,1,1
Oa_36_3,3,7788,Orbiter via The Palms,,0,99006,4347,1,1
Oa_36_3,3,7770,Orbiter via The Palms,,0,99004,4347,1,1
3_67_3,3,4209,Airport via University,,1,3023,4203,1,1
Oa_36_3,3,7731,Orbiter via The Palms,,0,99007,4347,1,1
3_67_3,3,4212,Sumner via City,,0,3020,4615,1,1
5_14_3,3,2891,Hornby via City,,1,9106,4318,1,1
Oa_36_3,3,7728,Orbiter via The Palms,,0,99004,4347,1,1
Oa_36_3,3,7744,Orbiter via The Palms,,0,99009,4347,1,1
60_66_3,3,3222,Southshore via City,,0,6009,4323,1,1
Oa_36_3,3,7754,Orbiter via The Palms,,0,99009,4347,1,1
3_67_3,3,4192,Sheffield Cres via University,,1,3014,4202,1,1
100_36_3,3,4801,Halswell,,1,10009,4605,1,1
107_71_3,3,7373,Styx Mill & Supa Centa,,1,10701,4309,1,1
27_17_3,3,10577,Northwood via City,,1,27006,4502,1,1
8_44_3,3,10008,Lyttelton via City & Ara,,0,80513,4329,1,1
7_77_3,3,5288,Queenspark via City,,1,7013,4153,1,1
95_26_3,3,1864,City & Ara Institute,,0,9504,4144,1,1
140_00_3,3,2610,Russley & Hornby via Eastgate,,0,1401,4136,1,1
8_44_3,3,10068,Airport via Colombo St & City,,1,80507,4331,1,1
44_01_3,3,3403,Shirley & Dallington,,1,4405,4317,1,1
44_01_3,3,3385,Shirley & Dallington,,1,4403,4317,1,1
125_05_3,3,3762,Redwood via Hornby,,1,2504,4310,1,1
140_00_3,3,2603,Russley & Hornby via Eastgate,,0,1407,4136,1,1
27_17_3,3,10556,Northwood via City,,1,27009,4502,1,1
100_36_3,3,4849,The Palms,,0,10007,4603,1,1
3_67_3,3,4280,Sumner via City,,0,3004,4614,1,1
1_62_3,3,1262,Rangiora via City,,1,132,4303,1,1
5_14_3,3,2870,Hornby via City,,1,5015,4318,1,1
3_67_3,3,4253,Sumner via City,,0,3017,4615,1,1
44_01_3,3,3383,Shirley & Dallington,,1,4402,4317,1,1
29_04_3,3,2398,Airport via Fendalton,,1,2903,2151,1,1
100_36_3,3,4837,The Palms,,0,10005,4603,1,1
5_14_3,3,2810,New Brighton via City,,0,5018,4321,1,1
Oc_36_3,3,7869,Orbiter via St Martins,,1,89009,4209,1,1
Oa_36_3,3,7712,Orbiter via The Palms,,0,99006,4347,1,1
1_62_3,3,1226,Belfast via City,,1,112,4302,1,1
3_67_3,3,4126,Sheffield Cres via University,,1,3007,4202,1,1
8_44_3,3,10127,Airport via Colombo St & City,,1,80505,4331,1,1
Oa_36_3,3,5669,Orbiter via The Palms,,0,99004,4347,1,1
8_44_3,3,10021,Lyttelton via City & Ara,,0,80512,4329,1,1
Oa_36_3,3,7736,Orbiter via The Palms,,0,99003,4347,1,1
3_67_3,3,4124,Sheffield Cres via University,,1,3004,4202,1,1
44_01_3,3,3417,Shirley & Dallington,,1,4402,4317,1,1
95_26_3,3,1863,City & Ara Institute Express,,0,9506,4207,1,1
8_44_3,3,10043,Lyttelton via City & Colombo St,,0,80521,4326,1,1
29_04_3,3,2417,Airport via Fendalton,,1,2902,2151,1,1
1_62_3,3,1319,Princess Margaret Hospital & Cashmere,,0,114,2108,1,1
125_05_3,3,3711,Westlake & Halswell via Hornby,,0,2501,3403,1,1
3_67_3,3,4300,Sumner via City,,0,3001,4614,1,1
29_04_3,3,2416,Airport via Fendalton,,1,2903,2151,1,1
Oa_36_3,3,7760,Orbiter via The Palms,,0,99005,4347,1,1
5_14_3,3,2816,New Brighton via City,,0,5005,4321,1,1
97_72_3,3,1951,Pegasus,,0,9508,3380,1,1
3_67_3,3,4162,Sheffield Cres via University,,1,3004,4202,1,1
140_00_3,3,2593,Russley & Hornby via Eastgate,,0,1404,4136,1,1
5_14_3,3,2850,New Brighton via City,,0,5004,4320,1,1
29_04_3,3,2425,Airport via Fendalton,,1,2902,2151,1,1
100_36_3,3,4825,The Palms,,0,10007,4603,1,1
100_36_3,3,4787,Halswell,,1,10002,4605,1,1
8_44_3,3,10064,Lyttelton via City & Colombo St,,0,80505,4326,1,1
100_36_3,3,4841,The Palms,,0,10002,4603,1,1
130_73_3,3,3551,Avonhead,,1,1301,3321,1,1
29_04_3,3,2419,Airport via Fendalton,,1,2903,2151,1,1
Oa_36_3,3,7739,Orbiter via The Palms,,0,99005,4347,1,1
80_61_3,3,1730,Lincoln via City,,1,8014,4339,1,1
1_62_3,3,1311,Princess Margaret Hospital,,0,104,4308,1,1
135_63_3,3,7582,New Brighton via Prestons,,0,1351,4312,1,1
130_73_3,3,3521,Hei Hei & Hornby,,0,1307,4612,1,1
Oc_36_3,3,7861,Orbiter via St Martins,,1,89006,4209,1,1
1_62_3,3,1312,Princess Margaret Hospital & Cashmere,,0,112,2108,1,1
125_05_3,3,3736,Redwood via Hornby,,1,2502,4310,1,1
95_26_3,3,1844,Pegasus,,1,9510,4343,1,1
107_71_3,3,7358,Northlands,,0,10701,4125,1,1
3_67_3,3,4154,Sheffield Cres via University,,1,3015,4202,1,1
130_73_3,3,3552,Avonhead,,1,1307,3321,1,1
3_67_3,3,4240,Sumner via City,,0,3004,4614,1,1
F_94_4,3,7038,Diamond Harbour,,1,5555,2207,1,1
29_04_3,3,2382,City via Fendalton,,0,2902,2150,1,1
7_77_3,3,5276,Queenspark via City,,1,7013,4153,1,1
120_42_3,3,4019,Burnside,,1,1201,4602,1,1
Oc_36_3,3,5607,Orbiter via Burnside High School,,1,89010,4348,1,1
1_62_3,3,1325,Princess Margaret Hospital,,0,123,4308,1,1
125_05_3,3,3748,Redwood via Hornby,,1,2502,4310,1,1
5_14_3,3,2805,New Brighton via City,,0,5011,4320,1,1
140_00_3,3,2575,Mt Pleasant via Eastgate,,1,1404,4012,1,1
7_77_3,3,5292,Halswell via City,,0,7010,4154,1,1
3_67_3,3,4205,Airport via University,,1,3011,4203,1,1
44_01_3,3,3408,Westmorland via City,,0,4406,3344,1,1
8_44_3,3,10119,Airport via Colombo St & City,,1,80501,4331,1,1
8_44_3,3,10029,Lyttelton via City & Ara,,0,80521,4329,1,1
Oa_36_3,3,7762,Orbiter via The Palms,,0,99007,4347,1,1
1_62_3,3,1347,Princess Margaret Hospital,,0,104,2110,1,1
Oa_36_3,3,7707,Orbiter via The Palms,,0,99002,4347,1,1
1_62_3,3,1215,Rangiora via City,,1,123,4303,1,1
3_67_3,3,4286,Sumner via City,,0,3009,4614,1,1
3_67_3,3,4216,Sumner via City,,0,3017,4614,1,1
3_67_3,3,4250,Sumner via City,,0,3014,4615,1,1
44_01_3,3,3375,Shirley & Dallington,,1,4403,4317,1,1
Oc_36_3,3,7817,Orbiter via St Martins,,1,89008,4209,1,1
130_73_3,3,3538,Avonhead,,1,1306,3321,1,1
100_36_3,3,4824,The Palms,,0,10001,4603,1,1
3_67_3,3,4271,Sumner via City,,0,3015,4614,1,1
5_14_3,3,2888,Rolleston via City,,1,5016,4319,1,1
100_36_3,3,4852,The Palms,,0,10002,4603,1,1
Oa_36_3,3,7784,Orbiter via The Palms,,0,99005,4347,1,1
7_77_3,3,5313,Halswell via City,,0,7005,4154,1,1
85_45_3,3,1612,City & Ara Institute,,0,85003,3367,1,1
Oa_36_3,3,7748,Orbiter via The Palms,,0,99004,4347,1,1
60_66_3,3,3210,Southshore via City,,0,6003,4323,1,1
3_67_3,3,4214,Sumner via City,,0,3021,4615,1,1
3_67_3,3,4221,Sumner via City,,0,3004,4615,1,1
Oa_36_3,3,7722,Orbiter via The Palms,,0,99007,4347,1,1
80_61_3,3,1667,Parklands via City,,0,8007,4337,1,1
130_73_3,3,3542,Avonhead,,1,85007,3321,1,1
120_42_3,3,4029,Spreydon & Barrington,,0,1203,4611,1,1
130_73_3,3,3492,Hei Hei & Hornby,,0,9202,4612,1,1
5_14_3,3,2854,Hornby via City,,1,5009,4318,1,1
5_14_3,3,2811,New Brighton via City,,0,5001,4320,1,1
8_44_3,3,10096,Airport via Colombo St & City,,1,80506,4331,1,1
107_71_3,3,7367,Northlands,,0,10701,4125,1,1
Oa_36_3,3,7724,Orbiter via The Palms,,0,99001,4347,1,1
120_42_3,3,4040,Spreydon & Barrington,,0,1204,4611,1,1
3_67_3,3,4183,Sheffield Cres via University,,1,3006,4202,1,1
130_73_3,3,3516,Hei Hei & Hornby,,0,1301,4612,1,1
44_01_3,3,3391,Shirley & Dallington,,1,4402,4317,1,1
Oa_36_3,3,7765,Orbiter via The Palms,,0,99009,4347,1,1
7_77_3,3,5296,Halswell via City,,0,7001,4154,1,1
Oc_36_3,3,7843,Orbiter via St Martins,,1,89012,4209,1,1
135_63_3,3,7583,New Brighton via Prestons,,0,1352,4312,1,1
120_42_3,3,4005,Burnside,,1,1204,4602,1,1
44_01_3,3,3402,Westmorland via City,,0,4405,3344,1,1
3_67_3,3,4277,Sumner via City,,0,3001,4614,1,1
1_62_3,3,1272,Belfast via City,,1,113,4402,1,1
8_44_3,3,10041,Lyttelton & Rapaki via City & Colombo St,,0,80520,4617,1,1
7_77_3,3,5301,Halswell via City,,0,7005,4154,1,1
44_01_3,3,3376,Westmorland via City,,0,4404,3344,1,1
8_44_3,3,10020,Lyttelton via City & Colombo St,,0,80513,4326,1,1
Oc_36_3,3,7866,Orbiter via St Martins,,1,89008,4209,1,1
1_62_3,3,1315,Princess Margaret Hospital,,0,136,4308,1,1
130_73_3,3,3510,Hei Hei & Hornby,,0,1301,4612,1,1
1_62_3,3,1292,City & Ara Institute Express,,0,102,3309,1,1
140_00_3,3,2565,Mt Pleasant via Eastgate,,1,1407,4012,1,1
7_77_3,3,5277,Queenspark via City,,1,7017,4153,1,1
27_17_3,3,10525,Huntsbury via City,,0,27009,4404,1,1
Oc_36_3,3,7883,Orbiter via St Martins,,1,89012,4209,1,1
100_36_3,3,4799,Halswell,,1,10005,4605,1,1
7_77_3,3,5245,Queenspark via City,,1,7006,4153,1,1
8_44_3,3,10018,Lyttelton via City & Colombo St,,0,80501,4326,1,1
7_77_3,3,5315,Halswell via City,,0,7008,4154,1,1
140_00_3,3,2554,Mt Pleasant via Eastgate,,1,1403,4012,1,1
140_00_3,3,2585,Russley & Hornby via Eastgate,,0,1403,4136,1,1
Oa_36_3,3,7787,Orbiter via The Palms,,0,99003,4347,1,1
3_67_3,3,4163,Sheffield Cres via University,,1,3005,4202,1,1
125_05_3,3,3725,Westlake & Halswell via Hornby,,0,2501,3403,1,1
8_44_3,3,10121,Airport via Colombo St & City,,1,80508,4331,1,1
140_00_3,3,2559,Mt Pleasant via Eastgate,,1,1401,4012,1,1
125_05_3,3,3727,Westlake & Halswell via Hornby,,0,2504,3403,1,1
60_66_3,3,3195,Southshore via City,,0,6005,4323,1,1
Oc_36_3,3,7865,Orbiter via St Martins,,1,89010,4209,1,1
27_17_3,3,10519,Huntsbury via City,,0,27006,4404,1,1
F_94_4,3,7008,Lyttelton,,0,5555,2206,1,1
1_62_3,3,1322,Princess Margaret Hospital & Cashmere,,0,103,2108,1,1
92_90_3,3,1598,Kaiapoi direct,,1,9204,4157,1,1
97_72_3,3,1961,Acacia Ave Rangiora,,1,9510,2204,1,1
Oc_36_3,3,7859,Orbiter via St Martins,,1,89003,4209,1,1
29_04_3,3,2385,City via Fendalton,,0,2902,2150,1,1
7_77_3,3,5318,Halswell via City,,0,7011,4154,1,1
1_62_3,3,1344,Princess Margaret Hospital,,0,133,4308,1,1
7_77_3,3,5345,Halswell via City,,0,7012,4154,1,1
80_61_3,3,1657,Parklands via City,,0,8002,4337,1,1
7_77_3,3,5326,Halswell via City,,0,7016,4154,1,1
27_17_3,3,10532,Huntsbury via City,,0,27002,4404,1,1
130_73_3,3,3553,Avonhead,,1,1303,3321,1,1
3_67_3,3,4181,Airport via University,,1,3004,4203,1,1
80_61_3,3,1712,Lincoln via City,,1,8007,4339,1,1
5_14_3,3,2844,New Brighton via City,,0,5021,4320,1,1
27_17_3,3,10572,Northwood via City,,1,27002,4502,1,1
Oa_36_3,3,7735,Orbiter via The Palms,,0,99002,4347,1,1
Oc_36_3,3,7878,Orbiter via St Martins,,1,89013,4209,1,1
8_44_3,3,10049,Lyttelton via City & Ara,,0,80512,4329,1,1
29_04_3,3,2364,City via Fendalton,,0,2902,2150,1,1
5_14_3,3,2819,New Brighton via City,,0,5019,4320,1,1
3_67_3,3,4131,Sheffield Cres via University,,1,3012,4202,1,1
3_67_3,3,4167,Airport via University,,1,3009,4203,1,1
140_00_3,3,2569,Mt Pleasant via Eastgate,,1,1404,4012,1,1
1_62_3,3,1296,Princess Margaret Hospital & Cashmere,,0,117,2108,1,1
3_67_3,3,4123,Airport via University,,1,3002,4203,1,1
Oc_36_3,3,7811,Orbiter via St Martins,,1,89004,4209,1,1
8_44_3,3,10091,Airport via Ara & City,,1,80512,4332,1,1
5_14_3,3,2828,New Brighton via City,,0,5002,4320,1,1
7_77_3,3,5229,Queenspark via City,,1,7004,4153,1,1
820_74_3,3,3921,Burnham,,1,8201,3365,1,1
44_01_3,3,3386,Westmorland via City,,0,4405,3344,1,1
130_73_3,3,3532,Avonhead,,1,1304,3321,1,1
820_74_3,3,3930,Lincoln,,0,8201,4340,1,1
5_14_3,3,2800,New Brighton via City,,0,5001,4321,1,1
125_05_3,3,3703,Westlake & Halswell via Hornby,,0,2507,3403,1,1
80_61_3,3,1701,Lincoln via City,,1,8011,4339,1,1
F_94_4,3,7010,Lyttelton,,0,5555,2206,1,1
Oc_36_3,3,7830,Orbiter via St Martins,,1,89005,4209,1,1
5_14_3,3,2781,New Brighton via City,,0,5004,4320,1,1
107_71_3,3,7378,Styx Mill & Supa Centa,,1,10701,4309,1,1
7_77_3,3,5287,Queenspark via City,,1,7011,4153,1,1
60_66_3,3,3157,Hillmorton & Wigram via City,,1,6011,4324,1,1
100_36_3,3,4785,Halswell,,1,10007,4605,1,1
7_77_3,3,5314,Halswell via City,,0,7006,4154,1,1
100_36_3,3,4826,The Palms,,0,10006,4603,1,1
85_45_3,3,1613,City & Ara Institute,,0,85004,3367,1,1
60_66_3,3,3181,Hillmorton & Wigram via City,,1,6014,4324,1,1
7_77_3,3,5321,Halswell via City,,0,7001,4154,1,1
140_00_3,3,2586,Russley & Hornby via Eastgate,,0,1404,4136,1,1
5_14_3,3,2787,New Brighton via City,,0,5017,4320,1,1
F_94_4,3,7021,Lyttelton,,0,5555,2206,1,1
1_62_3,3,1223,Rangiora via City,,1,136,4303,1,1
1_62_3,3,1282,City & Ara Institute Express,,0,108,3309,1,1
130_73_3,3,3491,Hei Hei & Hornby,,0,85001,4612,1,1
107_71_3,3,7380,Styx Mill & Supa Centa,,1,10701,4309,1,1
107_71_3,3,7369,Styx Mill & Supa Centa,,1,10701,4309,1,1
140_00_3,3,2556,Mt Pleasant via Eastgate,,1,1405,4012,1,1
3_67_3,3,4302,City,,0,3011,3338,1,1
97_72_3,3,1960,Acacia Ave Rangiora,,1,9509,2204,1,1
3_67_3,3,4133,Airport via University,,1,3014,4203,1,1
7_77_3,3,5295,Halswell via City,,0,7013,4154,1,1
7_77_3,3,5344,Halswell via City,,0,7011,4154,1,1
Oa_36_3,3,7774,Orbiter via The Palms,,0,99009,4347,1,1
1_62_3,3,1268,Rangiora via City,,1,125,4303,1,1
120_42_3,3,4017,Burnside,,1,1202,4602,1,1
3_67_3,3,4235,Sumner via City,,0,3018,4615,1,1
29_04_3,3,2367,City via Fendalton,,0,2902,2150,1,1
5_14_3,3,2831,New Brighton via City,,0,5027,4320,1,1
5_14_3,3,2890,Rolleston Express,,1,5022,4115,1,1
29_04_3,3,2372,City via Fendalton,,0,2903,2150,1,1
95_26_3,3,1859,City & Ara Institute Express,,0,9501,4208,1,1
7_77_3,3,5328,Halswell via City,,0,7008,4154,1,1
7_77_3,3,5243,Queenspark via City,,1,7004,4153,1,1
1_62_3,3,1230,Belfast via City,,1,117,4302,1,1
27_17_3,3,10506,Huntsbury via City,,0,27001,4404,1,1
100_36_3,3,4795,Halswell,,1,10011,4605,1,1
120_42_3,3,4020,Burnside,,1,1206,4602,1,1
1_62_3,3,1290,City & Ara Institute Express,,0,101,3309,1,1
5_14_3,3,2881,Rolleston via City,,1,5015,4319,1,1
7_77_3,3,5331,Halswell via City,,0,7010,4154,1,1
27_17_3,3,10561,Northwood via City,,1,27004,4502,1,1
44_01_3,3,3397,Shirley & Dallington,,1,4401,4317,1,1
140_00_3,3,2580,Russley & Hornby via Eastgate,,0,1405,4136,1,1
8_44_3,3,10106,Airport via Colombo St & City,,1,80511,4331,1,1
80_61_3,3,1718,Lincoln via City,,1,8014,4339,1,1
44_01_3,3,3413,Shirley & Dallington,,1,4405,4317,1,1
7_77_3,3,5249,Queenspark via City,,1,7011,4153,1,1
60_66_3,3,3185,Hillmorton & Wigram via City,,1,6009,4324,1,1
140_00_3,3,2601,Russley & Hornby via Eastgate,,0,1405,4136,1,1
80_61_3,3,1713,Lincoln via City,,1,8702,4339,1,1
100_36_3,3,4803,Halswell,,1,10002,4605,1,1
Oa_36_3,3,7772,Orbiter via The Palms,,0,99006,4347,1,1
3_67_3,3,4233,Sumner via City,,0,3016,4615,1,1
3_67_3,3,4246,Sumner via City,,0,3010,4614,1,1
1_62_3,3,1321,Princess Margaret Hospital,,0,129,2110,1,1
130_73_3,3,3511,Hei Hei & Hornby,,0,1307,4612,1,1
80_61_3,3,1703,Lincoln via City,,1,8004,4339,1,1
3_67_3,3,4210,Airport via University,,1,3011,4203,1,1
100_36_3,3,4812,Halswell,,1,10004,4605,1,1
5_14_3,3,2904,Hornby via City,,1,5023,4318,1,1
820_74_3,3,3940,Lincoln,,0,8201,4340,1,1
Oa_36_3,3,7726,Orbiter via The Palms,,0,99002,4347,1,1
5_14_3,3,2825,New Brighton via City,,0,9107,4320,1,1
1_62_3,3,1213,Rangiora via City,,1,118,4303,1,1
95_26_3,3,1847,Pegasus Express,,1,9513,4346,1,1
1_62_3,3,1233,Rangiora via City,,1,116,4303,1,1
107_71_3,3,7371,Styx Mill & Supa Centa,,1,10701,4309,1,1
8_44_3,3,10030,Lyttelton via City & Colombo St,,0,80503,4326,1,1
1_62_3,3,1241,Belfast via City,,1,113,4302,1,1
44_01_3,3,3378,Westmorland via City,,0,4405,3344,1,1
29_04_3,3,2421,Airport via Fendalton,,1,2901,2151,1,1
5_14_3,3,2803,New Brighton via City,,0,5009,4320,1,1
7_77_3,3,5241,Queenspark via City,,1,7014,4153,1,1
60_66_3,3,3152,Hillmorton & Wigram via City,,1,6007,4324,1,1
125_05_3,3,3722,Westlake & Halswell via Hornby,,0,2505,3403,1,1
60_66_3,3,3161,Hillmorton & Wigram via City,,1,6009,4324,1,1
27_17_3,3,10534,Huntsbury via City,,0,27009,4404,1,1
8_44_3,3,10035,Lyttelton & Rapaki via City & Ara,,0,80508,4618,1,1
F_94_4,3,7018,Lyttelton,,0,5555,2206,1,1
3_67_3,3,4191,Sheffield Cres via University,,1,3013,4202,1,1
107_71_3,3,7363,Northlands,,0,10701,4125,1,1
1_62_3,3,1214,Belfast via City,,1,103,4302,1,1
80_61_3,3,1677,Parklands via City,,0,8015,4337,1,1
95_26_3,3,1867,City & Ara Institute,,0,9503,4144,1,1
5_14_3,3,2875,Rolleston via City,,1,5005,4319,1,1
140_00_3,3,2592,Russley & Hornby via Eastgate,,0,1403,4136,1,1
Oc_36_3,3,7816,Orbiter via St Martins,,1,89010,4209,1,1
3_67_3,3,4249,Sumner via City,,0,3013,4614,1,1
1_62_3,3,1244,Belfast via City,,1,117,4302,1,1
Oa_36_3,3,7783,Orbiter via The Palms,,0,99003,4347,1,1
140_00_3,3,2561,Mt Pleasant via Eastgate,,1,1403,4012,1,1
3_67_3,3,4144,Sheffield Cres via University,,1,3005,4202,1,1
100_36_3,3,4857,The Palms,,0,10002,4603,1,1
F_94_4,3,7001,Lyttelton,,0,5555,2206,1,1
140_00_3,3,2545,Mt Pleasant via Eastgate,,1,1401,4012,1,1
3_67_3,3,4252,Sumner via City,,0,3016,4614,1,1
100_36_3,3,4845,The Palms,,0,10015,4603,1,1
3_67_3,3,4264,Sumner via City,,0,3008,4615,1,1
7_77_3,3,5237,Queenspark via City,,1,7011,4153,1,1
F_94_4,3,7022,Diamond Harbour,,1,5555,2207,1,1
125_05_3,3,3752,Redwood via Hornby,,1,2508,4310,1,1
140_00_3,3,2577,Mt Pleasant via Eastgate,,1,1406,4012,1,1
155_80_3,3,1186,Eastgate,,1,1551,4314,1,1
92_90_3,3,1597,Kaiapoi direct,,1,9205,4157,1,1
107_71_3,3,7361,Northlands,,0,10701,4125,1,1
60_66_3,3,3202,Southshore via City,,0,6005,4323,1,1
95_26_3,3,1841,Pegasus,,1,9503,4343,1,1
27_17_3,3,10562,Northwood via City,,1,27003,4502,1,1
44_01_3,3,3419,Shirley & Dallington,,1,4406,4317,1,1
120_42_3,3,4035,Spreydon & Barrington,,0,1202,4611,1,1
1_62_3,3,1302,Princess Margaret Hospital & Cashmere,,0,112,2108,1,1
29_04_3,3,2418,Airport via Fendalton,,1,2901,2151,1,1
1_62_3,3,1256,Belfast via City,,1,104,4302,1,1
8_44_3,3,10089,Airport via Ara & City,,1,80518,4332,1,1
125_05_3,3,3728,Westlake & Halswell via Hornby,,0,2505,3403,1,1
Oc_36_3,3,7841,Orbiter via St Martins,,1,89011,4209,1,1
27_17_3,3,10573,Northwood via City,,1,27001,4502,1,1
135_63_3,3,7576,The Palms via Prestons,,1,1351,4311,1,1
7_77_3,3,5255,Queenspark via City,,1,7004,4153,1,1
1_62_3,3,1309,Princess Margaret Hospital,,0,116,4308,1,1
120_42_3,3,4022,Burnside,,1,1204,4602,1,1
1_62_3,3,1264,Rangiora via City,,1,133,4305,1,1
1_62_3,3,1247,Rangiora Express,,1,112,4306,1,1
80_61_3,3,1709,Lincoln via City,,1,8013,4339,1,1
60_66_3,3,3159,Hillmorton & Wigram via City,,1,6003,4324,1,1
120_42_3,3,4033,Spreydon & Barrington,,0,1201,4611,1,1
97_72_3,3,1959,Acacia Ave Rangiora,,1,9508,2204,1,1
27_17_3,3,10578,Northwood via City,,1,27005,4502,1,1
Oa_36_3,3,7740,Orbiter via The Palms,,0,99006,4347,1,1
29_04_3,3,2384,City via Fendalton,,0,2903,2150,1,1
3_67_3,3,4245,Sumner via City,,0,3009,4615,1,1
97_72_3,3,1948,Pegasus,,0,9511,3380,1,1
8_44_3,3,10059,Lyttelton via City & Colombo St,,0,80505,4326,1,1
95_26_3,3,1853,Pegasus,,1,9514,4343,1,1
7_77_3,3,5250,Queenspark via City,,1,7012,4153,1,1
3_67_3,3,4284,Sumner via City,,0,3023,4615,1,1
44_01_3,3,3390,Westmorland via City,,0,4402,3344,1,1
5_14_3,3,2864,Hornby via City,,1,5005,4318,1,1
80_61_3,3,1716,Lincoln via City,,1,8010,4339,1,1
7_77_3,3,5279,Queenspark via City,,1,7004,4153,1,1
3_67_3,3,4207,Airport via University,,1,3018,4203,1,1
44_01_3,3,3412,Westmorland via City,,0,4405,3344,1,1
5_14_3,3,2866,Hornby via City,,1,5009,4318,1,1
107_71_3,3,7376,Styx Mill & Supa Centa,,1,10701,4309,1,1
80_61_3,3,1674,Parklands via City,,0,8013,4337,1,1
Oc_36_3,3,7855,Orbiter via St Martins,,1,89008,4209,1,1
1_62_3,3,1289,Princess Margaret Hospital,,0,122,2110,1,1
80_61_3,3,1715,Lincoln via City,,1,8019,4339,1,1
27_17_3,3,10511,Huntsbury via City,,0,27005,4404,1,1
140_00_3,3,2608,Russley & Hornby via Eastgate,,0,1406,4136,1,1
5_14_3,3,2849,New Brighton via City,,0,5026,4321,1,1
5_14_3,3,2909,Rolleston via City,,1,5004,4319,1,1
140_00_3,3,2588,Russley & Hornby via Eastgate,,0,1406,4136,1,1
Oc_36_3,3,7851,Orbiter via St Martins,,1,89006,4209,1,1
Oa_36_3,3,7701,Orbiter via The Palms,,0,99002,4347,1,1
44_01_3,3,3398,Westmorland via City,,0,4402,3344,1,1
F_94_4,3,7013,Lyttelton,,0,5555,2206,1,1
27_17_3,3,10509,Huntsbury via City,,0,27007,4404,1,1
5_14_3,3,2897,Rolleston Express,,1,5025,4115,1,1
Oc_36_3,3,7818,Orbiter via St Martins,,1,89001,4209,1,1
